,7_corr,7_pval,7_qval,7_ci_low,7_ci_high,2_corr,2_pval,2_qval,2_ci_low,2_ci_high,0_corr,0_pval,0_qval,0_ci_low,0_ci_high,3_corr,3_pval,3_qval,3_ci_low,3_ci_high
NAP1L1,0.2775880276985007,3.876909903956024e-113,6.801596322729867e-112,0.2546229164488472,0.30024021865649286,0.41304419910174706,7.639330213247247e-266,1.340233370745131e-264,0.39233705605077646,0.433332895871767,-0.491616245330045,0.0,0.0,-0.5101305687947304,-0.47264653983632077,-0.24941557655983884,9.023948014132683e-91,1.037235403923297e-89,-0.27244808850102853,-0.22609738232408075
ANK3,0.27587173402482856,1.0801631768355013e-111,1.878544655366089e-110,0.2528839686732819,0.29854819394627746,0.159638920031433,2.4716590188717418e-37,6.22584135735955e-37,0.13546156589548355,0.18362626653606795,-0.2811966790353077,3.2701486192774647e-116,1.5281068314380676e-115,-0.30379737755060593,-0.25827968442630317,-0.12739475196183858,3.0779329909155533e-24,9.543978266404817e-24,-0.15162914526934615,-0.1030072899303044
SERPINB9,0.2754819701756862,2.2915360003118484e-111,3.883959322562455e-110,0.252489080856292,0.2981639216246624,-0.019946250009511862,0.113675641312116,0.13712381340424126,-0.04463599270445101,0.00476784416394092,-0.018464148140016585,0.14310753920988903,0.16592178459117568,-0.043156200843923985,0.006250447893970297,-0.1566584942708656,5.402502255070087e-36,2.209612374261794e-35,-0.18067080661452906,-0.1324595414337141
PARP1,0.27453078629831196,1.4285752806668677e-110,2.4009668582636433e-109,0.25152542454485155,0.2972261084639184,0.45938442252073236,0.0,0.0,0.4396638258595395,0.47866230107070784,-0.5101730321775207,0.0,0.0,-0.5282252997028833,-0.4916597733569014,-0.28945141250055,1.992234657176193e-123,4.0247164791438245e-122,-0.3119319543336431,-0.2666469538870248
KRT7,0.27095824263276846,1.2891210767815868e-107,2.1133132406255522e-106,0.24790644310328386,0.2937033926236428,0.2945636935223035,5.023287889914036e-128,3.1792961328569845e-127,0.2718306544225698,0.3169681684152552,-0.3510629426934255,7.509528443389991e-186,6.007622754711993e-185,-0.3725427378446361,-0.3292071953478658,-0.23083461307719358,1.5112313045210909e-77,1.412365705159898e-76,-0.25409690559375725,-0.2073054066019105
LMO1,0.26576676212111255,2.0985327607172065e-103,3.331004382090804e-102,0.2426486275203241,0.28858321852980534,0.032652615581937126,0.009592789526926252,0.012688875035616736,0.007947284198555397,0.05731810949434898,-0.13666764365496173,1.0842166290266947e-27,2.3117625352381553e-27,-0.16083619631086452,-0.11233528908720287,-0.09908769612305121,3.1906037626694804e-15,7.9765094066737e-15,-0.12349704165968456,-0.07455851826027929
CRABP1,0.2620374356491591,1.9372344299407838e-100,2.9803606614473597e-99,0.23887248696875107,0.28490430976997716,0.6373239618875511,0.0,0.0,0.6224148702562247,0.6517707169394139,-0.6684358602504745,0.0,0.0,-0.6818840956073585,-0.6545358811830672,-0.3544575519888102,9.300220452378038e-190,6.00014222734067e-188,-0.3758768910241787,-0.33265966182014306
SLC7A3,0.26101053175977734,1.2442946369509084e-99,1.899686468627341e-98,0.23783281540306717,0.2838911705530869,0.05701617688721863,6.007775497859253e-06,9.36519952900897e-06,0.032350012986728495,0.08161293085515021,-0.16537904311869406,5.465435887664083e-40,1.2997469411805193e-39,-0.18931708525748897,-0.1412445378726739,-0.09862252254200105,4.296356667218621e-15,1.0727482315152612e-14,-0.12303441519100668,-0.07409134905618422
BST2,0.2601021505349848,6.401652130431026e-99,9.699472924895494e-98,0.23691318438239622,0.28299492273026783,0.4098862074891488,2.676083818461243e-261,4.460139697435405e-260,0.38911581873552253,0.4302400487907914,-0.4059271098624637,1.1205527090354946e-255,1.3029682663203426e-254,-0.42636194611372796,-0.3850781489536607,-0.31929047231671553,1.03469054870337e-151,3.284731900645619e-150,-0.34130921011816484,-0.29692150556412034
UGP2,0.25874504781699825,7.304242179260767e-98,1.0901853998896667e-96,0.23553935211460617,0.2816558725782565,0.6148365248781661,0.0,0.0,0.5992292804473939,0.6299766042230482,-0.6422902779122821,0.0,0.0,-0.6565806989577092,-0.6275389021877469,-0.3489035588433399,2.158811631881734e-183,1.079405815940867e-181,-0.3704215228213835,-0.32701131135123634
PSIP1,0.25845418319661617,1.228361449025705e-97,1.8197947392973406e-96,0.23524491395763888,0.28136886550823226,0.5178725564756919,0.0,0.0,0.4995538700799963,0.5357282993796988,-0.4980645242144752,0.0,0.0,-0.5164201468844183,-0.47925142734418863,-0.3670446603991819,1.055868680800155e-204,8.446949446401239e-203,-0.3882349913060844,-0.3454664049975023
DRAXIN,0.2574358488592077,7.539162166820558e-97,1.100607615594242e-95,0.234214102020127,0.28036400438077363,0.2926077455886059,2.965808980868293e-126,1.8478560628462883e-125,0.2698472257145622,0.3150414727444517,-0.3665135312180945,4.666670777549548e-204,4.129797148273936e-203,-0.387713679379533,-0.3449258455768817,-0.20270013784456486,9.99510528882723e-60,6.619275025713398e-59,-0.2262784364989275,-0.17888443915367738
PBX1,0.2572092845379003,1.1275601081653326e-96,1.6341450842975835e-95,0.23398476871790497,0.2801404308150287,0.4835911082083209,0.0,0.0,0.4644294726798371,0.5023001744708478,-0.5109187805168617,0.0,0.0,-0.5289521366928743,-0.4924242342164066,-0.30792176313931985,1.6106363052822833e-140,3.928381232395813e-139,-0.3301215188835596,-0.2853815684145516
LDHA,0.25632884145929274,5.367340288380027e-96,7.667628983400039e-95,0.23309358974207278,0.27927158638107585,0.21370601292687455,2.1766447490268528e-66,7.637349996585449e-66,0.18999765565139798,0.2371652757226538,-0.33516290750039973,3.157391620285375e-168,2.2392848370818268e-167,-0.35691848847056923,-0.31304393731560465,-0.12966315428528696,4.640656953225308e-25,1.4639296382414221e-24,-0.15388182978471682,-0.10528877679503416
ALPL,0.2546235528572187,1.0824350633979123e-94,1.5138951935635138e-93,0.2313676182793782,0.27758865578924413,0.4926592807955667,0.0,0.0,0.47371476292296727,0.5111480680160096,-0.5530024525075531,0.0,0.0,-0.5699257873494721,-0.5356101723066954,-0.2753337056231327,3.0495161238190452e-111,5.125237182889152e-110,-0.29801774409605547,-0.25233886917847537
CDH1,0.25451931229772623,1.2996262694380424e-94,1.8050364853306146e-93,0.23126211816957115,0.2774857773545586,0.2621447308735905,1.594292496827865e-100,8.134145391978903e-100,0.2389811192780574,0.2850101638558394,-0.33215715915213073,5.106153581775538e-165,3.5336702988066005e-164,-0.35396350609345834,-0.30998986855956867,-0.1952297959085916,1.9947542407791767e-55,1.1944636172330398e-54,-0.21888553356320972,-0.17134469898311588
PCAT14,0.254379163151925,1.6616209238308967e-94,2.2918909294219268e-93,0.2311202764480475,0.2773474587255592,-0.08551504625322653,1.0631618369099395e-11,1.8985032801963206e-11,-0.10999434741678768,-0.06093206540277171,-0.02597951446907537,0.03934514159010405,0.04881531214653108,-0.05065873567719748,-0.0012685848279338392,-0.04717082456838395,0.0001816345950439326,0.00031837790542319476,-0.07179887460557556,-0.022485291001269225
SFRP2,0.25205360509323776,9.57579952373835e-93,1.2940269626673448e-91,0.22876677702705076,0.27505213627445213,0.6727260235228432,0.0,0.0,0.6589691361232781,0.6860329950175157,-0.6985249512673832,0.0,0.0,-0.7109641950513041,-0.6856487175376558,-0.36331890399931444,3.335982475154029e-200,2.3828446251100203e-198,-0.3845778147011156,-0.34167479956910607
OAZ2,0.25043007558031155,1.581465793095021e-91,2.122772876637612e-90,0.22712390229950616,0.27344955956924716,0.40657533245680544,1.363484705713061e-256,2.1991688801823565e-255,0.38573918152038633,0.4269969588485556,-0.4212658230083328,6.272342245769355e-278,8.04146441765302e-277,-0.4413826792838045,-0.4007257191092072,-0.2923020343659432,5.5929787767162275e-126,1.1531915003538613e-124,-0.31474031688921267,-0.2695372367473767
ATP6V0D2,0.24915691149325164,1.4049567981118991e-90,1.8732757308158656e-89,0.22583566058092236,0.27219273716449355,-0.1046488524021185,8.164932912302497e-17,1.5885083486969838e-16,-0.12902692566245857,-0.08014436612210477,0.02243724473458844,0.07515735905601906,0.09027910997720007,-0.0022757611632719015,0.04712286090205541,-0.06719404882092017,9.485121184148113e-08,1.90464280806187e-07,-0.09175343794762118,-0.042552963184714465
CITED2,0.2460477648131379,2.757112307899998e-88,3.6277793524999973e-87,0.22269003615270153,0.2691231675260442,0.14622786311000835,1.6293328822691097e-31,3.8609783940026296e-31,0.1219568155441092,0.170324133171531,-0.16504225519543336,7.873575741082309e-40,1.867989499663656e-39,-0.1889832345518979,-0.1409051904026876,-0.20559720398725095,1.9236322622051576e-61,1.3220840290069813e-60,-0.22914474028528997,-0.18180917149858192
PTRF,0.24523322370329625,1.0853546753366687e-87,1.409551526411258e-86,0.22186601891455632,0.2683189173930996,0.339508227153984,6.197206802833031e-173,5.53322035967235e-172,0.3174599211606621,0.3611896477198818,-0.39009893023986436,5.116758650403916e-234,5.414559418416842e-233,-0.41085006940119884,-0.36894381372927015,-0.23168375129165766,3.9874045811277084e-78,3.7440418602138105e-77,-0.2549359083678708,-0.20816380947013613
MT2A,0.24288569495881043,5.46852373785724e-86,7.010927869047744e-85,0.21949136641199657,0.26600086747436247,0.25398299350337067,3.325154116272942e-94,1.5684689227702558e-93,0.2307193276217855,0.27695645838053623,-0.3064394924850771,4.2463255117266236e-139,2.3203964544954228e-138,-0.3286623898926436,-0.28387745424145316,-0.2020183017771453,2.5099087362949933e-59,1.640463226336597e-58,-0.22560378110919574,-0.17819615291877697
FOXI3,0.24205885844041652,2.1523675042532918e-85,2.7418694321697984e-84,0.21865504248439957,0.2651843501965519,0.20757645589846396,1.2486735078241416e-62,4.176165578007163e-62,0.18380756675662346,0.23110274083843266,-0.2684462530972368,1.4467433190950847e-105,6.182663756816601e-105,-0.2912260689232035,-0.24536218659050224,-0.17874873100947605,1.4596851747129797e-46,7.543592634175606e-46,-0.20256570329582407,-0.15472041686389876
MT1X,0.2415190567841801,5.249564982948235e-85,6.64501896575726e-84,0.21810906550667836,0.2646512675785825,0.38535136512205276,9.070432346083315e-228,1.1703783672365567e-226,0.3641069034300783,0.40619503399162415,-0.42667474796945054,4.385539046449551e-286,5.808660988674902e-285,-0.44667678686394213,-0.40624641621273017,-0.2523230020975537,6.000579996219768e-93,7.40812345212317e-92,-0.2753180441560448,-0.22903939687134375
HSP90AB1,0.241336634016228,7.09171018329534e-85,8.920390167667096e-84,0.21792455913823836,0.26447111227356984,0.48394055294874944,0.0,0.0,0.4647872060886563,0.5026412032851425,-0.5854642029925673,0.0,0.0,-0.6014739177274899,-0.5689844355779491,-0.22121870844353914,3.659232451750546e-71,2.999370862090612e-70,-0.24459333410929732,-0.19758711386856695
LEF1,0.23655297211616513,1.7197983595398784e-81,2.0973150726096076e-80,0.21308685635118496,0.2597463335379384,0.04873899021176087,0.00010976945591720003,0.00016202133714715873,0.024056220064019477,0.07336237477181148,-0.1332062703680752,2.2559403727254952e-26,4.769429963478849e-26,-0.15739989188758371,-0.10885284365289488,-0.10241298821703909,3.651123420563417e-16,9.338680933956499e-16,-0.12680381673839963,-0.07789838966701614
GATA2,0.23510550124433555,1.754910036647157e-80,2.1143494417435627e-79,0.21162326016355335,0.2583164610393204,0.04907085917672113,9.84846213549831e-05,0.00014568730969672056,0.0243886894767309,0.07369324087046289,-0.11548229887943409,3.6322942537040365e-20,7.087403421861535e-20,-0.13979510002604909,-0.09103033435553978,-0.1197523174003238,1.4040661871073989e-21,4.12960643266882e-21,-0.14403781201391966,-0.09532266059352927
TNNT1,0.23496858914260665,2.1842555476643718e-80,2.615874907382481e-79,0.21148482826651138,0.25818120825228,0.3572863210988537,4.709660702309794e-193,4.733327339004818e-192,0.3355370904115447,0.3786548577688937,-0.4187503045015501,3.4247214606316614e-274,4.25431237345548e-273,-0.4389200814683048,-0.3981587269860879,-0.21856704696535495,1.8610645376199534e-69,1.4829199502947836e-68,-0.24197185918190517,-0.19490803489522324
RP11-613D13.8,0.23494827854424524,2.2563073922543095e-80,2.6860802288741778e-79,0.21146429229023148,0.2581611437319669,-0.01112947203200445,0.37746908250520483,0.4201102754648913,-0.03583136145199229,0.013586008581267017,-0.09355973354605993,1.0010811084509509e-13,1.78286929376839e-13,-0.11799866185684198,-0.06900753656847738,-0.06250580536006188,6.941708026695433e-07,1.3439899374047305e-06,-0.08708303857840999,-0.03785252934503402
SOX2,0.23465821362690678,3.585419336297396e-80,4.2430998062691076e-79,0.2111710109106433,0.25787459098230475,0.7424675970640974,0.0,0.0,0.7311711392127396,0.753356996150554,-0.7304129194941944,0.0,0.0,-0.7417364853143025,-0.7186730640605303,-0.41019341170968954,9.722456700726944e-262,2.1605459334948765e-259,-0.43054093684140465,-0.38942915309241793
CD55,0.23243186709273705,1.227084248999983e-78,1.4268421499999804e-77,0.20892011772777397,0.25567506553744845,0.14458277311775525,7.745106124677438e-31,1.8202364570334755e-30,0.12030085105311869,0.16869179952618119,-0.22548722150471096,5.85606172162908e-74,1.895165605705204e-73,-0.24881253671105225,-0.20190050388961042,-0.13220665406256826,5.339801261606247e-26,1.7169778976225876e-25,-0.15640740622273247,-0.10784725311428266
COTL1,0.23037135854401664,3.1188076394214965e-77,3.484701273096644e-76,0.20683711293345858,0.25363916577508266,0.41748900470509376,2.4850208926157223e-272,4.4775151218301305e-271,0.3968717393137858,0.43768520243633596,-0.4868329944293673,0.0,0.0,-0.505463760588856,-0.4677484950558819,-0.22555754077008094,5.260660654633592e-74,4.634943308047217e-73,-0.24888203622721036,-0.20197157011732977
ARL4C,0.22989381450690563,6.570460310213151e-77,7.260177138357073e-76,0.20635438561160385,0.2531672956506394,-0.08731460986034076,3.8808189650126575e-12,7.011416377619978e-12,-0.11178515551619456,-0.06273823584775642,-0.015346689045526838,0.2235887771783588,0.2537897584317353,-0.04004324697778759,0.009368608009190758,-0.037650248528059954,0.0028176631173114355,0.00447248113858958,-0.062304024728959594,-0.012950553694554596
MT1E,0.22924539435676258,1.8020594950790142e-76,1.980285159427488e-75,0.2056989458213253,0.25252656194090684,0.2595772656578079,1.6443525303792327e-98,8.14035906128333e-98,0.23638181804053854,0.2824770306039432,-0.3056400880218147,2.4590199358914918e-138,1.3364238782018978e-137,-0.3278754219391973,-0.2830663154202419,-0.20021693710844227,2.8114334880101095e-58,1.785037135244514e-57,-0.2238212784674533,-0.17637785948472126
BMP4,0.227558931974185,2.447901567792105e-75,2.660762573687071e-74,0.203994325120695,0.2508599954440931,0.015954450209234736,0.20578316818521614,0.23998037106147654,-0.008760747894771029,0.04065016745258628,-0.07165468664130333,1.2574397048526946e-08,2.0232336361266203e-08,-0.0961960951060978,-0.04702621246161222,-0.11499349039427874,5.23106733039672e-20,1.4652849664976807e-19,-0.1393093604903071,-0.09053903015264435
LIN28A,0.2261381755700452,2.1672725846400587e-74,2.305609132595807e-73,0.20255838216951563,0.2494558930773472,0.3649429799221063,3.713241886095176e-202,4.080485589115578e-201,0.343327492793818,0.3861720784026639,-0.3716993457542099,2.0457215235204355e-210,1.9029967660655215e-209,-0.39280306051385,-0.35020434736894773,-0.26987638883982945,9.909263460555515e-107,1.5363199163651962e-105,-0.29263650603300806,-0.2468106537101654
FKBP4,0.22552252901612974,5.549158173507566e-74,5.810636830897975e-73,0.20193618642199163,0.24884743265398845,0.4695855165066678,0.0,0.0,0.4500968206656388,0.48862709635175755,-0.5327574966365928,0.0,0.0,-0.5502253224552974,-0.514823594074541,-0.24413455373584547,6.833416027134721e-87,7.269591518228427e-86,-0.2672340771290822,-0.22075462021544798
ENHO,0.22408005708395426,4.965497787304836e-73,5.172393528442537e-72,0.20047844415791155,0.24742172585837807,0.3051779086158178,6.770084395067446e-138,4.717828846736897e-137,0.2825973664721363,0.3274204186806131,-0.35062847141700915,2.3548093358926324e-185,1.8763421003128546e-184,-0.3721159642295244,-0.32876536118986155,-0.21094896298887744,1.1054334492825623e-64,8.03951599478227e-64,-0.23443859815684623,-0.18721314546587187
CLDN4,0.22379045199620806,7.694978531392619e-73,7.97407101698717e-72,0.20018578584240296,0.24713547452266632,-0.012694124641330094,0.31409870102718007,0.35431325552981396,-0.037394138397475185,0.012021390467717994,-0.18926792905585324,4.024353648735251e-52,1.0493751365672101e-51,-0.21298351925721795,-0.1653294540904092,0.04471514592316907,0.00038796349255651,0.0006614893308721398,0.020025529846743113,0.06935025870483379
TNNI3,0.22231040403089683,7.146824987216417e-72,7.2556598854989e-71,0.1986901999014536,0.24567250252699804,0.42907015159645967,9.495478783621917e-290,1.8802928284399836e-288,0.4086917959715078,0.44902089489094915,-0.44900648426194606,0.0,0.0,-0.4685196591378669,-0.42905542476553427,-0.2732547996834226,1.643771958319501e-109,2.672799932226831e-108,-0.2959679895168527,-0.250232778139253
RP11-1144P22.1,0.22225123157681664,7.810141313469897e-72,7.889031629767572e-71,0.19863040852459632,0.245614010559146,0.6159602454024501,0.0,0.0,0.6003872672666155,0.6310662449537718,-0.6219813029004764,0.0,0.0,-0.6369036827441882,-0.6065930411366046,-0.34425134161809245,3.638605223597538e-178,1.7749293773646528e-176,-0.3658507744743127,-0.32228126068381846
HNRNPM,0.22216510192182332,8.886774657557832e-72,8.931431816641037e-71,0.19854337829833638,0.24552887109552352,0.31037822853446567,6.80403461884769e-143,4.9483888137074105e-142,0.2878744780678422,0.33253939961786066,-0.33168775293117325,1.6059822516084895e-164,1.1037678705212987e-163,-0.35350198866068205,-0.3095129574624254,-0.23559605422570679,8.001565527591305e-81,7.806405392772005e-80,-0.25880106126276564,-0.21211926627321973
PMEL,0.22204600285782483,1.0623256957103211e-71,1.062325695710321e-70,0.19842303454878724,0.24541114066257697,0.3048228009686089,1.4721684745688737e-137,1.022339218450607e-136,0.28223706489519296,0.32707081769579904,-0.3452173297681017,3.0443547763233012e-179,2.3418113664025394e-178,-0.3667999321181997,-0.32326331996239854,-0.21447558220826027,7.198426840417519e-67,5.453353666982968e-66,-0.2379263012520292,-0.190774957947269
LINGO1,0.22059666584336657,9.242021014653113e-71,9.150515856092191e-70,0.1969586078143163,0.24397840352706762,0.3312685432621284,4.4604914344833165e-164,3.7800774868502687e-163,0.30908705489058813,0.35308981520487803,-0.3711988746761754,8.51108686288256e-210,7.844319689292682e-209,-0.39231195235404753,-0.3496948717284497,-0.22194202851211162,1.2413352622435065e-71,1.0344460518695888e-70,-0.24530836057820257,-0.19831797416591687
L1TD1,0.21979634206307713,3.0309949725673344e-70,2.9862019434160927e-69,0.196149996693053,0.24318720245333178,0.5912998733458982,0.0,0.0,0.5749899112625565,0.6071400558720594,-0.5788459982988642,0.0,0.0,-0.5950460289297663,-0.5621757819863493,-0.35366376249287707,7.704800935295786e-189,4.669576324421688e-187,-0.37509728815530335,-0.331852290758748
PLA2G2A,0.21971020898670676,3.44328422060487e-70,3.3757688437302654e-69,0.19606297362671077,0.24310204933283117,0.08682189469044399,5.124448819285509e-12,9.224930367750693e-12,0.062243695740527585,0.11129485337897319,-0.16388550672114713,2.7422694949058363e-39,6.482906607342403e-39,-0.18783653224072716,-0.13973969397503683,-0.10918887375333002,3.530003194935295e-18,9.540549175500796e-18,-0.13354029306241372,-0.08470568658923856
TMC5,0.21853808028590724,1.942109180540746e-69,1.8855428937288797e-68,0.19487877065699435,0.24194322037272936,0.04614207722004401,0.00025071915983653067,0.00036547982483459276,0.021454797006669614,0.07077312215383014,-0.08902429787469017,1.4615461146310434e-12,2.559625419669078e-12,-0.1134863780806453,-0.06445434987081779,-0.13057675742815078,2.1450560473553985e-25,6.85321420880319e-25,-0.154789031439889,-0.1062077222481412
HMGB3,0.21794948381933016,4.6114640617486027e-69,4.455520832607346e-68,0.19428413698636357,0.24136127732360044,0.35084858384110257,1.3200883422109095e-185,1.2572269925818187e-184,0.32898920261085124,0.3723321779895375,-0.3726587696529658,1.3201111502293458e-211,1.2453878775748546e-210,-0.39374450165320485,-0.35118106895190637,-0.2443324675691958,4.909111401996171e-87,5.2786144107485706e-86,-0.26742950401074234,-0.2209548225123374
PABPC1,0.21763174360364693,7.346913636303923e-69,7.064340034907619e-68,0.19396314495377737,0.24104712180334628,0.3251432601946494,1.115172324314286e-157,8.993325196082952e-157,0.30286499304241754,0.34706637555773207,-0.4880804445874983,0.0,0.0,-0.5066809480960753,-0.46902576996220646,-0.09325019396209788,1.2071244625751527e-13,2.891316078024318e-13,-0.11769073445585805,-0.06869675296577855
RP11-849I19.1,0.21715040987787998,1.4855190705008032e-68,1.4215493497615342e-67,0.19347689481615066,0.24057120906213592,0.3415381465284287,3.6757164044015106e-175,3.311456220181541e-174,0.3195231791329272,0.3631846112938216,-0.38635017210573835,4.490888771420257e-229,4.629782238577584e-228,-0.4071744641643489,-0.3651244119430703,-0.21760090467435048,7.686322453246762e-69,6.052222404131309e-68,-0.24101663053278316,-0.19393199068252792
RAB31,0.21613555901732373,6.517484275648333e-68,6.148570071366352e-67,0.19245171623225493,0.23956775097965433,0.2599333726046068,8.672418177145022e-99,4.303929616449142e-98,0.23674232080894447,0.28282839479099775,-0.30319955688723826,5.05535651544784e-136,2.7106469251731047e-135,-0.32547266775109407,-0.2805901597997568,-0.19356278052461162,1.7189128634063834e-54,1.0141078840155653e-53,-0.21723542804425205,-0.16966257903825344
MT1F,0.21556911763009373,1.4827105628943832e-67,1.3922164909806416e-66,0.19187953288157428,0.23900764672813218,0.2699470366885608,8.67621080605554e-107,4.639684923024353e-106,0.2468822097894608,0.2927061782141807,-0.3106054078134608,4.09235638157584e-143,2.33848936090048e-142,-0.3327629957868741,-0.2881050431990952,-0.19884166241444665,1.7499556395735222e-57,1.0835638635130168e-56,-0.22246029792040026,-0.17498976982235726
